,category1,category2,macro_state_1,macro_state_2,innovation_success,outcome
36397,3,5,7102.6973259728,7.395709226327366,6,72.5481627173356
36398,3,3,7346.534914457948,1.0474243929054594,9,-151.83808496065458
36399,3,3,7732.569267936086,3.0727491754884637,5,-58.31393646360763
36400,2,4,7325.060245904254,4.463161179435879,8,231.9969101664604
36401,2,1,8401.066770310337,7.5658236711559415,10,158.81740167059255
36402,2,1,6772.561749385225,7.632257319414045,8,64.34629311105587
36403,5,5,8167.040445618333,6.552288608207996,9,1.6433825103330069
36404,3,4,7171.545082948026,6.374098099555815,8,168.88477626876585
36405,3,3,6642.623324392569,6.433376481836852,9,121.86142272605724
36406,1,2,6806.119862454449,3.1867680522687314,8,58.03575832753698
36407,1,3,7261.834057414458,5.491693500951223,7,64.18247900464083
36408,3,3,6147.752835256092,4.442294821279732,6,84.99337795235897
36409,1,2,6128.124280512556,8.776707057479396,8,324.174067781723
36410,5,2,6953.110171326638,2.2721846056324004,8,94.66056698132371
36411,5,1,7202.390532845342,0.5587900136066493,10,-127.9842994896422
36412,2,3,6285.748777422542,3.115693167280237,9,-38.37129022361254
36413,2,3,6477.340351161336,3.9334548608586104,7,44.08982671965444
36414,5,4,7894.853156465258,0.6700613785702403,6,43.22967652274863
36415,1,4,7591.868299647994,4.610531580682692,9,261.1231811014877
36416,4,1,7343.739122656327,1.321533031988208,10,-16.465099954744588
36417,5,5,7244.742846591525,5.301711224859015,9,-8.63135740509453
36418,3,2,8160.191567592079,0.16880068797594072,9,95.44817840850808
36419,1,4,7006.580816232288,1.3749393422153788,8,143.30336861935155
36420,1,1,7257.085466388665,6.6839215184347935,6,88.61755149509081
36421,3,4,5713.998534497693,8.47338238016419,8,374.4889799515965
36422,1,4,5530.698945931938,2.9440504512085974,10,244.25160506386533
36423,1,1,6257.437923589636,5.2518366913382595,6,78.93365664858872
36424,1,4,7767.989396737124,0.9592757346765868,7,129.10782438277084
36425,4,1,8259.017401243287,6.99564238912625,8,80.11392299501016
36426,5,3,6143.148282899218,1.5985897377717007,8,-133.20744613211437
36427,3,4,6163.24266082656,9.90906712516453,8,386.69410073044213
36428,1,2,7634.696920194972,6.454789448242913,10,235.37364520678256
36429,4,4,8493.080781870043,0.2182443158254932,8,91.17543709968652
36430,1,3,7268.111278901125,8.4759072505781,9,274.28914939722233
36431,1,1,6833.742680066446,9.461094111275582,7,186.99738910887052
36432,2,1,5846.493921763179,0.24532892755453783,8,-110.01983320534524
36433,2,5,9379.189845891837,2.8260674511867547,10,-45.325022901583374
36434,2,5,4974.047149507653,5.158189590699318,8,-23.53953404619309
36435,4,2,7710.615112932957,9.866800434470914,9,327.14450938723905
36436,2,2,6866.8741498320005,3.002442728841632,8,68.87811819379488
36437,1,1,5141.700664743131,5.995468148573789,9,53.92485640790096
36438,5,2,9795.16885236813,6.719741922143729,8,156.6706109513195
36439,4,1,7150.316713097699,5.729769061881691,8,2.4166507434901616
36440,5,1,7527.83284409615,3.5564658602673904,8,-105.73566854326438
36441,5,2,7962.799471595544,0.5626528986205304,9,-30.091229084931047
36442,2,2,7727.408123513544,2.8570562266884316,8,70.55794113250938
36443,2,1,6932.561651707315,4.321475252139228,8,111.12509009147311
36444,4,3,7118.548395158133,3.0266311924872404,9,-156.56387411394456
36445,1,1,8152.15340894661,7.1833588480047,7,116.47304606340063
36446,2,5,6045.234711024015,0.09561467287119374,8,-51.67585523071467
36447,2,3,7430.051563292416,3.4509362588149295,10,-27.60437095817657
36448,4,5,9367.67309594242,2.6567912262235307,8,-78.04190146380635
36449,5,5,7167.056377038893,5.299205767802358,7,-79.02034176594958
36450,3,2,6464.096606659778,2.8629159197002254,6,66.59503888362211
36451,5,2,9635.122258424717,3.1698344769238593,8,41.900021872385366
36452,5,1,6383.994370687985,4.405788769841221,8,-152.03701442172138
36453,1,3,6870.07784312815,8.841621223881491,9,159.98341970103849
36454,3,4,6019.499265457896,2.257332512351846,9,161.92889847339325
36455,4,5,7403.0882320689725,0.19625808063886363,9,-101.42850938086117
36456,1,2,4453.589948204504,0.38194819428540083,8,192.78271897154056
36457,1,1,8376.852647142414,3.2610852934045464,10,-49.53365895998898
36458,2,2,6809.914597917016,7.012238247283965,7,317.17956433140773
36459,2,4,7212.782587146631,4.59113218828477,9,196.99267986429766
36460,4,3,7506.184057716489,7.211394444668247,8,110.77724460922605
36461,5,4,6238.896025396081,9.685298293739633,7,328.88355714457987
36462,4,2,7071.696948009772,3.2707132260329863,8,80.1540263356658
36463,3,2,6832.489399241241,0.670226979583487,8,-38.4919547085254
36464,1,1,7556.508683165638,6.119097299304379,8,135.03764594281407
36465,1,3,7068.777252929314,2.7440660857544374,8,-54.65492129479176
36466,4,3,8088.802692401867,0.7783269497993384,10,-78.8646152319339
36467,5,1,8957.159027310223,8.420267052363167,8,79.68558766183446
36468,2,5,7684.091034537536,2.145627339410571,10,-15.597753879320056
36469,4,5,6852.289289298618,2.6442753759961803,9,-27.285692378761468
36470,3,3,6740.19987111633,5.536085993557202,9,0.2361771497233427
36471,5,4,9023.363066772694,2.98842628501117,8,157.03514957757915
36472,5,4,8816.517890585532,4.21175635856187,8,154.73870861900562
36473,3,3,6968.21427099816,6.6313220439349685,7,13.730401364738483
36474,1,3,7082.086245787524,2.3094515217759803,8,35.11529990146836
36475,5,5,6987.993488618596,7.824084598248532,9,13.01929033816969
36476,4,1,7465.4701608660425,9.333053285859261,9,43.28377322582769
36477,1,3,6451.908088316603,9.438630739662115,8,195.51384058285367
36478,5,1,7379.015854170106,9.535059810098238,8,87.2943572393587
36479,2,3,7120.603309106453,9.13917652219134,6,251.9845075020066
36480,5,3,7828.057584326812,6.558754028495284,8,89.58877868547319
36481,2,4,6858.727295488038,3.454509705766001,9,201.35228673285812
36482,4,4,6256.846685552711,7.220783627684616,7,247.93413546562383
36483,5,1,8662.518906194739,4.650831979330978,9,-39.262879945552186
36484,2,4,6232.122890765678,6.156741808144154,8,202.93692650932468
36485,1,4,5486.357599519224,3.7537387420732427,9,243.08663460659312
36486,5,4,5926.104485541414,7.175249558387183,5,304.2909586601984
36487,2,5,8045.265781469167,5.472085699280344,6,32.67405034170056
36488,5,2,5618.172675739069,5.123590611122703,6,129.81586574294624
36489,2,5,7852.822523266929,0.536437307535822,9,-14.882058749912922
36490,4,1,5928.760110816162,6.0642018993476885,7,61.38342032011036
36491,3,5,7710.304807189196,0.8965275767767567,7,-45.53019325806658
36492,2,4,7204.8974033852,9.616834234617894,8,325.1493984405233
36493,4,3,6472.375374365105,8.301769951623811,8,57.62191542582427
36494,5,2,5903.876168472831,5.652445376954146,9,80.4581008120693
36495,2,5,6729.357870298017,9.781349248003746,7,89.01829874241172
36496,3,1,6030.665286790788,2.278300714625472,9,-114.75557866097029
36497,3,3,6622.112336409855,4.104074487002785,9,-39.9787961613365
36498,4,3,6960.977653741093,3.3418715337802873,9,-54.61893251387269
36499,4,3,7452.287852741084,0.4883831963679075,8,-154.4944190046747
36500,5,1,6267.849049296142,8.549858245412182,10,106.85146753713565
36501,2,1,8988.403756788439,3.761608023922739,7,8.868318538027218
36502,5,5,8138.687413553928,0.7015385487273995,7,-160.21854477495427
36503,3,2,5605.5562813977285,7.051784845980178,9,262.8233154164914
36504,5,5,6907.796323266298,8.32029446878645,7,108.71213385308661
36505,2,1,6180.163995874585,0.20336181854648583,8,-97.49356453939545
36506,5,5,8513.759855100592,5.122468845835431,8,-51.600005783888264
36507,1,2,7051.01216142129,8.368505720627908,9,292.3769524722061
36508,4,5,7670.172519182576,3.4860633745974234,9,-83.00368906653632
36509,4,2,7775.016951296225,2.948172786621538,6,73.36876676328428
36510,3,4,8065.108846297974,6.494048046616126,10,236.94564756669578
36511,2,2,8109.849543586101,9.156596022540453,7,379.3083898993402
36512,4,5,5555.6954069187705,6.234272939191639,8,110.44848684978494
36513,1,3,6806.3638722221685,5.958221109391754,9,22.975600260792405
36514,4,4,7439.975123865942,4.949152438259622,8,186.064124597556
36515,4,5,8068.712308377714,2.3403642141070558,7,-72.51961146909679
36516,1,1,6442.097644448504,9.582539118743828,5,264.12339917695226
36517,3,1,7664.900164226063,2.2453204893827117,8,-106.3279318085738
36518,1,1,6624.777372475221,6.768691281451361,9,140.33089384254427
36519,2,3,7765.6547084689455,1.5823756006550205,6,72.34668777924
36520,3,4,7209.038984110532,3.274134120593329,6,129.06881648844637
36521,5,3,7138.357489759457,9.332652964394933,7,23.190125819484408
36522,3,3,7657.005561731655,1.8645867550073036,7,-91.89927860153598
36523,4,1,6425.736456270002,8.067651193711608,7,48.38663937599318
36524,5,4,7557.023899113278,0.8333358176567618,9,122.6189497124104
36525,4,2,6071.680270962164,5.573464969942688,7,107.55404485445275
36526,4,4,7516.021142757521,0.9969791785804383,8,67.1456172125904
36527,1,4,6360.477579048542,3.6568309198876614,7,301.14613786711664
36528,5,5,7831.633295885329,3.6918821603586096,9,-96.1860344926531
36529,2,2,6838.40893941893,5.772159919531564,9,147.95112225458615
36530,3,3,6708.755943203108,4.535153103047934,9,-37.81475286488656
36531,4,5,6999.390431327443,4.95446128052884,9,-107.51945933177923
36532,2,1,7400.777785611805,7.8832188758534505,8,70.37388288097796
36533,3,1,6991.860496794739,0.015173979479996547,10,-85.94315128930627
36534,1,3,7037.7284746079085,4.66831416838989,9,-2.8413412639749396
36535,3,1,8462.938893015558,2.3927211292428483,9,-110.31561295757035
36536,2,4,6045.389807863086,6.716698097523328,4,273.1153815503519
36537,3,4,8877.784137399478,2.9846469078816353,7,124.27715642198092
36538,1,5,6904.22931933237,5.715690424770372,7,-24.532085679599618
36539,5,1,7170.917074201181,9.756500665154658,8,167.49868615157848
36540,3,3,7959.4206201447105,3.497507865788373,7,-74.30267298747026
36541,3,3,7726.619122768351,5.2669142149915205,9,42.21882579433715
36542,4,3,5339.6164032303195,0.8428247834446434,8,-121.02925264432062
36543,3,3,5156.893207546027,7.4696371762338725,7,29.60991468124113
36544,2,1,5713.346142144427,8.583965082763047,6,139.36577286075104
36545,5,5,6542.730239949856,2.3870343092440685,7,-54.085276956168364
36546,3,1,6837.339739921702,2.149888750643052,9,-145.7969577097302
36547,4,2,6586.104966261029,4.915259699151889,8,47.76677164127016
36548,4,5,4535.173874439597,8.310197193201148,10,164.42378337391887
36549,4,1,6128.149714039284,5.124762987628701,7,-68.02353016368008
36550,1,1,8299.70104361152,9.349552510094002,9,152.60657955040898
36551,1,1,8061.934180424032,9.638792604583395,8,340.2201763831093
36552,4,5,5473.477947884201,9.351011322279748,8,69.75945874954002
36553,5,5,6471.085344268774,0.42834126943887885,9,30.80857272723469
36554,1,5,8790.869581071884,4.54102923510221,8,-62.95674344907793
36555,2,1,6859.136931676058,6.650840528942105,9,62.464112056346806
36556,3,3,6892.591620283495,8.886030851086197,7,128.3829314660198
36557,3,2,5897.990443388913,2.6542014693356775,8,9.553869065605674
36558,5,2,6972.599717849844,6.629840746113926,9,134.09980651118096
36559,2,3,6868.314869671728,2.5671513485683395,9,-45.52801886386571
36560,5,4,7114.640467267224,8.72735008371291,6,337.3739930183907
36561,2,2,6974.364466011475,6.544313351894461,8,198.34020576406704
36562,3,1,6824.858110874522,2.9541194385985303,8,-154.23440060118122
36563,3,1,6346.141179745811,6.2251385448199095,8,76.88169371293023
36564,3,5,7101.469540688629,0.5527923633195653,6,-130.61985705059453
36565,3,4,6895.497106964593,8.502149692771862,9,281.7567406758351
36566,3,5,7008.163623677814,3.4107022180202695,10,-78.07981654317334
36567,1,1,5629.450430328121,2.2174510438305894,8,42.64272839666146
36568,1,1,8204.280854230377,5.470444935431854,8,78.13200632056622
36569,5,2,7637.127214622324,3.5598236314083556,8,-37.81096787556923
36570,3,3,8645.860018137288,9.887748909672428,8,247.32721517834898
36571,1,3,5785.930297992623,9.40892980363946,8,211.8055489872876
36572,5,3,6274.260927784613,3.223153699931994,7,-81.13749835414
36573,4,1,8209.861629606421,1.7247136644091232,8,-67.4698827421497
36574,3,4,6225.3367976062445,5.950532207970402,7,163.59551827099563
36575,3,5,6017.851539407582,0.7246453995620672,7,-143.76241152775407
36576,4,5,5932.335236666633,1.4199884125694107,8,-58.28837601115804
36577,4,1,7344.869038632851,7.004857378091268,6,104.37406792614512
36578,5,3,6752.057595470176,2.812631541359345,10,-35.21020760976594
36579,5,3,5864.767557686856,9.885361279377245,9,104.86584417310468
36580,1,4,6969.678938087215,3.77446373769319,9,302.02385897706375
36581,4,3,7234.726090761952,1.1911281046514222,7,-69.99818903877035
36582,2,5,7546.1763292537435,7.04285601800044,6,108.35846273470517
36583,3,5,8163.744616825859,4.494231287906635,8,14.911026974758059
36584,2,3,7695.378652326784,6.6938456684335,8,79.87434097297898
36585,4,3,5819.375682442119,3.530050349356477,10,-32.73412358637472
36586,1,2,6438.778798353799,3.651207048538433,8,169.96199468280452
36587,4,5,6816.023992807012,7.641163438604047,4,36.94774477688644
36588,4,1,5178.272749528096,0.21829382717502566,9,-80.42594848718183
36589,1,1,7318.692215378422,6.8488388178972395,7,76.03099116373194
36590,5,5,6564.333273069164,9.316538303744991,6,104.56467121141672
36591,3,1,8113.105843041232,3.4124082937217692,9,-73.24715250342503
36592,2,5,5508.351672257243,2.4141548269120294,8,14.682223868486865
36593,5,5,6280.673372577137,3.5153769065217166,9,-153.53553540684794
36594,2,2,7997.590566361205,4.149981664868517,10,186.47715905085784
36595,1,3,7191.946257403522,7.101918810481256,4,97.42145513984055
36596,1,3,6848.6196661928925,8.932085388004058,5,118.37159938225523
36597,2,4,5375.17048569453,1.0008131882474858,8,202.54778851187336
36598,1,3,6284.327034729706,7.303696676413058,8,182.5795040618575
36599,1,5,6142.834839787782,3.1066045884861113,9,-64.71675360516709
36600,2,2,6453.440796325367,3.9801612490526295,8,122.28957883216533
36601,5,2,9199.150142869925,7.23833603206468,9,184.78406993742547
36602,5,2,8233.357545428802,5.969081422154244,9,169.5287166063593
36603,2,1,6726.517139977369,2.7044511943215035,8,-124.74759874885484
36604,4,2,5448.743013814957,9.561857858819616,10,221.1141148681439
36605,1,3,6974.160683090208,3.4205661622346097,9,11.900914539341645
36606,4,2,8205.792013310871,9.43926860276395,10,269.1909544371592
36607,2,2,7658.906525281964,1.285736237847288,9,54.37206730034087
36608,5,2,6987.842035354455,5.833423754169144,10,113.28092623067585
36609,5,5,7309.57295177424,2.285856497698134,9,-103.43582096430676
36610,4,4,6834.107473179204,5.574249497737065,8,171.084256671404
36611,1,5,7388.714920589355,5.744592518439376,9,43.699430546276986
36612,4,1,7132.6081539262095,0.8899241645349498,6,-36.9187606993752
36613,1,4,8015.05308761541,6.476670210281633,9,425.25426406199483
36614,3,4,6185.897046469225,3.877247119662507,9,151.71648747854164
36615,3,4,8192.012980416053,5.699936401315321,9,192.7789598549709
36616,4,4,6996.277536620734,3.3851679027088966,5,91.47046484406476
36617,4,5,6775.813882806722,2.7052480032731463,9,-20.006764889353057
36618,2,1,5418.904220290733,1.0479806380198986,9,13.596029402662964
36619,5,3,6250.236582298482,2.7175560119355593,9,-123.2725334002457
36620,3,5,8543.33066078322,7.04268983190969,8,-13.58475239126544
36621,4,4,8128.332441226917,9.961120784134563,7,359.3867657861864
36622,1,1,5693.393415090241,5.548554955348989,9,49.540396818262295
36623,2,3,6889.567039660029,0.7880047188160588,7,-73.10705441451242
36624,1,5,7020.3306097085215,9.531109735636447,7,190.91184829182149
36625,2,1,5992.975069375966,8.00765045156044,7,145.71812822469437
36626,2,4,7503.840785925284,0.6684563732319093,8,199.54734962444454
36627,3,4,6085.582792952941,2.844664292495953,9,180.12952557600113
36628,3,4,7846.866665779659,2.8980407851419376,9,264.20801831892453
36629,5,2,7523.296127649243,5.35617908062242,9,151.9065037284031
36630,5,1,6240.746134038238,9.45638354660485,7,112.7175566586532
36631,2,1,7336.886078864251,9.590255641958137,8,251.49195493409874
36632,1,2,7799.792048275297,2.7602010955048337,8,125.23607647045846
36633,5,4,5341.007946631581,5.540429826788602,6,139.88936032008226
36634,5,4,6522.004795882717,2.6790199541542856,8,115.4098718379351
36635,2,3,6928.638008797005,2.823753838453198,9,-73.02092811687638
36636,5,2,8535.318143708611,4.289839568642659,7,96.42906037218533
36637,1,1,6771.252791688364,9.664092271731784,8,192.75044487570153
36638,2,2,6647.360298841034,2.362580640078187,8,43.53871005672919
36639,2,4,8138.319768437029,1.4464126807097677,8,90.20513959485929
36640,1,2,5578.1086035751805,8.62253945542186,9,279.9877150341463
36641,4,5,8652.389078119277,6.8172198250256235,8,-30.534926703886413
36642,5,1,8811.95760884936,9.442965823635536,8,119.9429952637645
36643,3,3,7905.678313849329,1.909652293893016,10,-105.19462408371461
36644,5,1,8082.461509485766,7.674447323798702,7,38.29324652640935
36645,3,3,8090.230995975032,9.409353809616373,5,194.48586020024848
36646,2,5,5893.127412126512,0.6029616636378465,6,55.654471526379844
36647,2,4,7150.480887657613,7.583612185496111,8,253.02217357607265
36648,4,1,5954.193398798846,2.0982611829381614,6,-32.972157464946136
36649,3,5,7747.110769676726,9.649955617982918,6,157.95255547071272
36650,4,2,7039.140790923828,8.261062030842373,8,218.80251246304363
36651,2,1,5774.223601281968,8.48682290341092,8,142.52583751273832
36652,5,4,6930.90419616638,5.030401760721073,8,147.89544402569695
36653,1,5,7777.079548860962,9.63809547849024,6,192.5554615246749
36654,2,1,5782.191517075898,5.188728124781576,8,-64.81454085002562
36655,3,5,5568.0781251643875,0.6584680309971125,7,-96.91647287548503
36656,1,1,7197.848127589887,0.6022834394040744,8,-47.9513186682033
36657,5,2,6204.114810282066,0.39918442906179297,9,64.805329409758
36658,1,4,7075.7516449636605,4.990360293173336,7,177.19693206811294
36659,3,1,7246.2981896803885,8.490201403104926,9,183.80909741413808
36660,2,3,5111.956593098691,0.2678334978761132,6,-92.04363794544177
36661,4,5,6572.699311063716,9.891690950697301,9,243.19570249063267
36662,3,4,7308.478274874813,5.058145763496161,6,132.40773930253312
36663,3,5,5591.577461605794,8.568738921751788,8,174.077799344374
36664,4,5,5774.667272684761,5.803515914687216,8,-28.11047134514423
36665,5,3,6923.489727211607,6.737958019482798,9,26.677557888276333
36666,1,5,5774.782563310968,8.648758713218573,9,211.29448814207154
36667,4,2,6444.623760336112,4.096471864131996,9,-7.981926622037392
36668,5,5,6560.112534668806,6.642833598872603,7,61.98374604177735
36669,5,3,7896.802710867701,3.0044111620823752,10,-195.76638452356417
36670,3,2,5235.090286152646,5.6088778595586035,8,157.9976586757534
36671,4,2,6669.085062096609,4.282991899459031,7,136.41677045411228
36672,3,4,7069.5898858562905,6.908566279063228,7,215.567338201791
36673,1,5,9155.953938109753,9.510275639168391,8,220.65012368930624
36674,4,2,6833.175472840765,5.542297612834382,9,109.68325928196293
36675,2,5,6585.268732351131,8.418386558994861,6,222.7407866065632
36676,2,5,8453.772826623494,4.619372712302807,9,83.58771142227263
36677,2,1,7123.4961338831445,3.9319644738635184,6,-92.76042110096523
36678,4,4,7561.168743949005,9.891229103818258,10,316.33861203946765
36679,3,3,7315.4293389528,4.151151910865782,8,10.158642900858418
36680,4,5,6715.588079416646,3.119407414115095,7,-102.30884953021575
36681,1,1,7307.568556202923,6.048690565911495,9,131.58086615714862
36682,4,4,9382.723305216534,2.822555147304241,9,124.45111109415615
36683,1,5,5319.565902785119,2.5717472371258276,8,-19.041494397193134
36684,2,5,8505.524099187998,1.0196640396935674,8,-52.85879020156221
36685,2,2,6571.54850636045,1.9270519717938428,8,114.52484190473217
36686,3,4,6810.431895785291,6.216408036867217,10,251.6139057091519
36687,1,5,8303.552218866405,2.9234635662336927,8,-20.654103904989196
36688,1,1,6643.036658837472,2.61959754424499,9,-47.602615979324725
36689,5,2,7368.901978419726,8.50383153390597,8,283.02500639476455
36690,2,3,9433.921819125086,7.166121741662428,9,120.52805283602355
36691,5,3,6472.364866870614,0.6504566946427237,7,-60.84581442194113
36692,1,5,7036.751935310018,3.2045686666815665,10,26.126480252981978
36693,2,4,7673.888980580844,0.11050177594282395,9,137.76033118105096
36694,2,2,6732.7766045412645,0.43372748350849255,9,37.65063469372586
36695,4,1,6908.126641431409,8.92298107557563,9,31.31585070821096
36696,4,4,6662.866458928461,7.19574459675858,10,246.60964753569854
36697,3,4,6814.206033245296,6.015450445692255,8,283.5742736618542
36698,4,5,5858.76923413659,0.7992603977495327,9,-146.79302934434727
36699,4,2,6476.034251000994,5.03371759903657,9,108.62644150486884
36700,1,4,6108.982436584801,4.5810462175538245,9,293.40644637704094
36701,2,5,8909.690318385163,8.9373588461529,9,248.7583958930085
36702,4,2,7392.310020805411,2.7906883133752904,7,61.54881959586702
36703,5,5,6740.426058856556,1.896255193088039,6,-155.51525713937832
36704,2,1,6784.095671297052,5.621871671239564,8,-16.186982852868084
36705,5,2,7383.734785008395,4.286146843000608,7,49.23439562791546
36706,3,4,6501.917211131102,0.2195413473845076,9,145.04733582953824
36707,1,2,7558.907509264382,5.316780003550637,7,185.07014171000068
36708,2,2,5494.603972127983,2.0698241332873826,9,74.89376600156815
36709,4,4,6180.336364666703,6.199175036381669,10,223.76581989031436
36710,1,2,6197.510896372501,7.513095846410588,8,238.175088815852
36711,3,1,6292.733455979309,9.756726989851526,10,204.67466107049208
36712,5,3,4732.102712818703,2.3783392239083403,9,-99.01262434220175
36713,3,1,8086.405204127354,2.9877825302460637,9,-73.05089557447002
36714,1,2,6623.961479169285,4.453348543803484,7,151.2423753025153
36715,4,2,7329.974246785994,4.292527749401561,7,48.1031955331173
36716,3,1,7172.5950355091345,5.426273941458664,6,24.029483218979642
36717,2,1,7239.371511703966,0.7120396036162724,9,-68.86193015663018
36718,2,1,7966.052553424935,9.026988462560857,9,180.11167315213766
36719,2,4,6841.842471099549,5.615745579643772,8,228.7357675940314
36720,2,2,7310.514530516263,4.358237592359765,9,106.49413165648784
36721,4,4,7080.877470631621,1.675807098747485,8,232.4004117358449
36722,3,5,6275.570698316228,2.530895033368028,9,-21.34110794522719
36723,3,5,5377.203401455402,2.085162963203607,8,-145.07648921993527
36724,4,4,6863.3192339976185,8.924821620387958,7,258.6042739004084
36725,5,5,5851.272853936946,6.773261311543003,8,-35.0364819211052
36726,1,1,6454.390199086876,4.924776151845843,4,78.98822401892677
36727,1,4,6465.329979355509,6.387738486714076,9,309.6621139926548
36728,2,3,5716.938316062827,3.482121925732986,7,3.268302843885637
36729,2,5,6518.112361590879,5.565694262234735,8,-42.152542517917496
36730,5,2,5592.689551793228,3.255679796137586,8,38.33499820776728
36731,5,2,4901.961583324116,9.315676846083962,9,115.04931181732016
36732,3,2,7846.295576244265,8.705631694478441,9,197.92066029559697
36733,4,5,7429.446443502851,2.124783567799521,7,0.03506794965147719
36734,1,3,6671.432957163695,1.5981595191067433,10,-33.30902253790569
36735,2,4,5816.543268845187,9.647915959213877,8,444.5337139516747
36736,1,5,6153.8211025393675,0.3879242678383299,7,-14.846087025015304
36737,1,1,4837.226920064825,4.121460940302225,8,-17.314528075319217
36738,4,4,7369.596004431228,3.585890822656548,9,149.43938184039638
36739,2,2,6073.603085736432,5.180826901173439,8,75.20852541350995
36740,2,1,7357.40765108453,2.615715910602683,8,29.074016469658623
36741,5,2,5104.982464058681,5.768208753755215,9,37.70311984113575
36742,2,1,6542.55851752356,2.490829667589148,9,27.674069051389836
36743,2,5,4914.740568274972,4.034160397213112,9,-138.21699987518554
36744,2,1,5961.6382023199585,1.8816540628472267,6,-55.6224578537108
36745,3,5,6795.435548529611,8.11008578924156,4,62.82615099878625
36746,3,1,7832.877047502256,0.7370204762400823,10,-25.22674845430479
36747,4,3,6338.59252836724,3.695610899903329,9,-56.870662261335504
36748,2,2,7135.7037603485105,0.37593631039584796,8,2.051182804779671
36749,1,5,6673.071689843881,2.8383743512427992,8,-59.243652507947765
36750,3,1,6000.0969993402005,7.632199279657187,8,51.616455892092226
36751,3,3,9576.134140712647,2.302568812191279,9,-34.460031520813274
36752,1,5,7450.867659424105,4.91206966122061,8,28.690390586126796
36753,3,3,7532.718288829762,8.936269103001349,9,69.07880531123244
36754,4,1,7121.098942000004,7.262901744456118,8,45.323465216427515
36755,1,1,8015.342484406779,7.741644787499359,7,160.28355289151114
36756,4,1,6174.024792938436,4.602842690093427,6,-66.71735222899974
36757,5,3,5862.911162052988,9.991201953940893,9,54.54412468221827
36758,1,2,6491.650644931866,3.8434438240928936,10,80.47260053861308
36759,2,3,7043.385104111766,2.136404909206443,9,-7.3663873048204955
36760,1,2,5600.954442352327,6.549322446682778,9,262.127935914745
36761,4,2,7149.660928041762,3.4044971065934018,5,-7.964721369550382
36762,3,4,6573.80502536608,5.972595679199212,7,135.06911722422163
36763,2,3,6544.015834805716,3.872880429626604,9,0.7015855106299616
36764,1,1,8188.761884577728,3.966418942786787,8,84.61590828278734
36765,2,4,6073.644012571339,1.5169975893305365,8,116.97069214580657
36766,1,3,7707.722826976792,2.316342117258572,8,-3.7365675602634414
36767,5,1,5975.357551166043,6.685186474438282,9,22.96495339916066
36768,2,5,6453.427954572277,2.2484221662932837,9,-82.04428803098725
36769,5,5,6628.452549847562,1.5918184933716428,8,-55.992442867895996
36770,2,4,6833.050867368127,5.383787431817602,7,387.56573510571855
36771,2,4,7277.409439218528,7.544460328330769,8,330.0066586021927
36772,3,5,5600.71453262321,2.699392305335273,7,-81.02954033496857
36773,2,3,8058.109549215729,3.9544796337158514,8,34.35186889595428
36774,4,1,6959.342226391426,4.112586037589639,7,-32.14724072301077
36775,2,4,8497.05317889741,9.583674401827583,8,410.5498887967623
36776,1,5,5470.108153396818,3.542969456728647,7,45.758862280280056
36777,1,1,6785.459310638798,5.511870777273939,8,91.49159479221535
36778,4,2,7156.011984627246,2.160604165305293,9,14.689976418477556
36779,3,4,7481.926013172421,7.354553674120506,5,359.590127086753
36780,4,3,7307.674637068395,7.963919745937087,10,58.01686829068808
36781,3,4,7938.750999405422,8.205338268545434,9,278.36735660172275
36782,3,5,5879.6346368437125,7.171030191999486,6,64.64068673296102
36783,5,1,7665.857939113647,4.007501943094102,7,-105.07645592732732
36784,5,2,6226.862453322781,1.583019536945376,9,19.342101359194565
36785,1,5,4721.045614530874,0.8894831630657551,8,-44.604295005879976
36786,4,5,6315.782592539971,9.36283515032883,9,96.5775090617058
36787,3,1,7565.048565052471,7.7982650724634635,8,101.00065572656726
36788,5,1,7034.763206035481,0.917793661622951,5,-127.65972255410375
36789,3,2,5729.890483691504,3.4550708180346748,7,81.10059981608549
36790,3,2,6288.224839012979,7.435422295404413,8,192.6189294562184
36791,3,5,5991.462245558632,1.4115255694192375,8,-15.526715342887492
36792,5,5,6662.42173810825,6.315097289343493,7,48.274238884192314
36793,4,2,7129.821763711882,4.412424410570011,7,73.16857555046153
36794,5,3,7698.840697029029,7.995033691850363,9,85.04434765545179
36795,1,1,4333.324643711121,8.75341876601839,9,199.01790647155053
36796,5,2,6393.269653948709,9.622821222510852,6,218.75711507725114
36797,5,3,6311.002368758748,0.22821129099556914,7,-124.93143787089717
36798,2,4,6641.849201915506,4.177793338889625,9,150.45181086513958
36799,2,3,6444.7090152905075,8.450205790946868,8,122.5686985628369
36800,4,1,6222.969191011262,8.370192447472869,9,60.22203235062484
36801,5,5,5974.4442943345175,1.831557016868347,10,-104.49875385283696
36802,2,1,6640.519386268642,7.670065060688244,9,159.78314273352368
36803,1,4,5749.5880581479,0.8123049333632348,9,182.14804947479544
36804,1,4,6344.902610381114,1.5176490199560522,9,187.18781762608415
36805,2,2,5868.409226680019,2.273804299933121,7,71.09339833015963
36806,2,4,8177.372547520701,7.900267342549153,8,270.79934971886144
36807,3,5,5580.987058891004,3.8508763822291736,9,-49.49929923472903
36808,2,5,6924.278711192913,8.444951664394733,9,256.6262182158978
36809,3,5,7894.8364243418455,7.0645806332947725,10,33.219369797929794
36810,4,3,7536.930820606723,8.395319922056649,10,47.188075947734426
