,category1,category2,macro_state_1,macro_state_2,innovation_success,year,feature1,feature2,cat_feature1,cat_feature2,label
35511,4,4,6.698435270577504,9.859920985524367,8,4,66.04604249454373,-208.80361987527343,16,16,True
35512,5,3,6.423429490923632,9.39357759558337,7,4,60.33898335274972,-179.21571704226506,15,22,True
35513,4,2,6.577702155515277,2.8608788084188888,9,4,18.8180087048049,69.94321409988191,8,18,False
35514,5,5,7.672233417090773,6.3248024736631345,5,4,48.52536089493668,65.38457281083116,25,20,False
35515,5,2,6.176894892853211,5.337553874971718,7,4,32.96950927064167,27.672661470273695,10,23,False
35516,1,2,8.007738695289875,9.682844154062455,9,4,77.53768581294727,-129.88380076586117,2,3,True
35517,5,3,7.361405844271104,7.9728448238688,9,4,58.691346481894406,-35.88617700410434,15,22,False
35518,4,2,8.972042638137596,5.277164795919931,8,4,47.346947557472305,174.94118742674624,8,18,False
35519,5,1,8.078431944164059,7.18776399932504,8,4,58.06586229925981,51.71740223938722,5,24,False
35520,5,2,8.414262283673306,7.545099841442221,8,4,63.48644902239673,55.18003708088561,10,23,False
35521,2,3,6.008389507534735,2.592136335795203,9,4,15.574564762091434,53.206656266957616,6,7,False
35522,2,3,6.896850856885254,5.299986551570507,7,4,36.553216789679375,58.370527135870695,6,7,False
35523,2,5,4.704864467454772,6.272815920728625,8,4,29.512748736320702,-46.27455727122011,10,5,True
35524,3,1,6.803072842299997,2.430838228969793,7,4,16.53716953952902,72.3043850672387,3,14,False
35525,2,2,6.516833535519401,4.41669383222998,9,4,28.78285848199803,60.44802387220476,4,8,False
35526,3,3,6.913903099450672,5.1135823285715265,7,4,35.35481271080686,63.650003673807625,9,12,False
35527,3,3,5.923623552526516,6.445302489946969,9,4,38.17954563260766,-19.91746479681446,9,12,False
35528,4,2,6.822185661292199,2.5988719238445657,8,4,17.729986774387267,74.87929670903459,8,18,False
35529,2,2,6.459218084480335,7.709849679062565,7,4,49.79960047562582,-62.2809537523899,4,8,True
35530,5,5,9.884595149591991,1.2770615827443432,7,4,12.623236726525006,108.65493384582801,25,20,False
35531,1,5,6.210495537413049,3.350575640790904,9,4,20.808735064896776,59.511315435637194,5,0,False
35532,5,1,4.765133392529126,4.388096376365224,7,4,20.909864572653987,7.88379294686474,5,24,False
35533,2,5,6.779623857454687,5.368663022000387,10,4,36.3975159065886,51.35546945202142,10,5,False
35534,5,5,5.532086954692522,3.348507375667978,7,4,18.524233970624515,40.449139015328434,25,20,False
35535,2,4,7.998997910004779,1.6720912830059687,8,4,13.375054678101954,84.62272207935469,8,6,False
35536,2,2,8.105595432752382,8.697292003129299,7,4,70.49673033787866,-41.7126735637091,4,8,False
35537,5,5,7.162094603093098,6.992327831341725,9,4,50.079713423910235,8.501871278211144,25,20,False
35538,3,4,9.857386148992173,6.820700752664978,10,4,67.23428112574024,204.16935962709258,12,11,False
35539,4,4,7.704750901724034,3.7846862084650823,7,4,29.160064477413858,114.30933921106461,16,16,False
35540,4,5,5.62384042802337,5.368951657446734,7,4,30.194127387252024,7.696144008370991,20,15,False
35541,4,3,7.897125310009846,7.033442891452621,9,4,55.54397987459933,47.97235887438779,12,17,False
35542,4,5,7.875639369191192,2.5020923744285417,5,4,19.70557720940249,105.88884519364812,20,15,False
35543,1,5,7.770064666031387,4.250908273754166,8,4,33.02983217643772,116.23714503955465,5,0,False
35544,2,2,7.240525036071178,7.847123171403272,9,4,56.81729178367965,-34.46526325059958,4,8,False
35545,1,3,5.807436554315213,4.26779831418272,7,4,24.78496793622957,38.159884415076775,3,2,False
35546,4,1,6.021463155196367,8.189841710513086,10,4,49.314830106744935,-106.93322006255305,4,19,True
35547,4,5,6.855902700970091,5.0887183975042625,6,4,34.88775820592567,61.65309868462301,20,15,False
35548,5,5,6.823165706733099,1.2994565121155088,8,4,8.866407110857544,48.9754544814666,25,20,False
35549,4,2,7.406105790902348,1.0330105608757634,9,4,7.650585496965274,48.75790993761996,8,18,False
35550,2,1,4.812482168684254,2.8683897191067964,7,4,13.804074376038695,26.836396767862485,2,9,False
35551,4,4,6.425200009630008,3.3961474912281697,7,4,21.820926893344165,66.09673356014655,16,16,False
35552,4,3,7.745339949750748,6.489256379815027,8,4,50.26149668275624,63.13264018358886,12,17,False
35553,1,1,8.38672292670869,1.0566920008113712,7,4,8.862183029674403,64.96007567847576,1,4,False
35554,2,5,6.5501108271463,3.1229416388523368,8,4,20.4556138411927,70.10484948417515,10,5,False
35555,3,4,7.145329293361742,1.812264628574517,8,4,12.949227537876833,69.05906781854063,12,11,False
35556,5,2,6.6075562492049,2.973806382341302,9,4,19.649592945564684,71.40170574986956,10,23,False
35557,3,5,6.487238317883727,3.814139316983529,8,4,24.743230726882416,66.14110533507247,15,10,False
35558,1,2,6.019820234331682,2.1347526911514594,10,4,12.850827445487568,49.92633261147336,2,3,False
35559,4,3,6.10818781894111,6.824673691631,9,4,41.68638871146833,-29.867708595226393,12,17,False
35560,5,2,7.142259943723507,5.511167492713907,5,4,39.36219082636165,64.20337231207778,10,23,False
35561,2,1,7.544310475092285,5.749998010106684,8,4,43.37977021940765,77.8368624328943,2,9,False
35562,5,1,5.246090437920782,7.794003122110459,8,4,40.8880452520284,-104.17916912936464,5,24,True
35563,1,3,7.381397857848297,7.837247106960924,10,4,57.84983900674913,-26.370805672512958,3,2,False
35564,4,3,6.750815692130143,1.543451105223782,10,4,10.41955394118032,54.258416204663,12,17,False
35565,1,3,7.017511166025002,8.365401004767834,10,4,58.70429495923504,-79.12692266611502,3,2,True
35566,2,1,5.997796870883537,2.8390670156330398,7,4,17.02814726259251,53.78731713795298,2,9,False
35567,3,5,9.712473760296684,8.567725810738503,9,4,83.21381212221434,95.2588408018245,15,10,False
35568,4,1,8.48440111398505,1.1868842244296496,6,4,10.070001835922202,73.48600847549618,4,19,False
35569,4,2,7.610284096575911,6.975562408132899,8,4,53.08601165928656,33.69484295308778,8,18,False
35570,1,3,6.57156692258043,2.852473672501966,8,4,18.74522163374544,69.71522724928747,3,2,False
35571,1,4,6.569837523388311,0.5914944228459296,7,4,3.8860222540881004,23.231974331281748,4,1,False
35572,1,1,8.661219628825819,7.079181961441447,10,4,61.31434976046632,97.00161087223769,1,4,False
35573,4,4,6.613955907615312,8.694092456536751,8,4,57.50234416426496,-119.61272774474699,16,16,True
35574,1,5,6.719614799528713,6.956911622203589,8,4,46.747766295572546,-11.093096409087,5,0,False
35575,5,1,5.8116995525293405,9.728552639244416,9,4,56.53942502025491,-221.45662141168103,5,24,True
35576,5,5,8.58666444269754,6.917138789623117,7,4,59.39514969006071,99.16172607575173,25,20,False
35577,5,5,9.286183559524645,2.700770429106668,8,4,25.07984995682066,165.1611732145595,25,20,False
35578,4,1,6.656886485134477,7.213928094025489,4,4,48.02230043385019,-26.750419496319463,4,19,False
35579,1,1,7.865247268416483,3.11633172880751,9,4,24.510719617482884,116.39933727846297,1,4,False
35580,2,5,6.491786905722931,1.2785820865239828,7,4,8.300282447188295,43.27107245439446,10,5,False
35581,1,3,6.410637737776849,5.642670691132644,8,4,36.1731176744223,27.77976234833937,3,2,False
35582,4,1,6.989649640123246,0.4371458289551544,7,4,3.055496186037773,20.021150404022077,4,19,False
35583,5,5,8.26418633580845,6.040350558493152,7,4,49.91858254899205,111.0107298253156,25,20,False
35584,4,2,8.679938762841985,7.590970172820272,8,4,65.88915625064,71.75122157997976,8,18,False
35585,1,4,6.233373751229482,2.562915547407767,7,4,15.975610499829513,58.637810620159556,4,1,False
35586,4,2,5.082308575497417,9.337693454452813,9,4,47.45703951893163,-201.94796836885033,8,18,True
35587,2,1,5.899414249042804,9.740839852136876,5,4,57.46524942134029,-220.74848041532337,2,9,True
35588,4,1,6.943666993032383,1.6271390963619736,9,4,11.298312036481175,60.06779112723923,4,19,False
35589,3,1,6.193131579003403,8.878044336305805,8,4,54.98289673896779,-147.62428088789528,3,14,True
35590,4,1,6.874637061683172,4.918209019269364,8,4,33.81090200097361,66.14859681400992,4,19,False
35591,1,2,8.934854434717582,0.28793983955887614,8,4,2.5727005524144935,22.245921955645752,2,3,False
35592,3,3,6.0606682453283875,5.949783777510004,8,4,36.05966560692486,3.9984568305327324,9,12,False
35593,5,5,8.276512560455057,1.5503606826920602,7,4,12.831579663536512,86.3071536485616,25,20,False
35594,1,5,5.588882390932621,0.5696065294577513,9,4,3.1834639022466695,15.978683520423305,5,0,False
35595,2,5,5.374548099510202,0.46106349666626745,8,4,2.478007939761216,12.175653857741754,10,5,True
35596,4,4,7.524632780807202,8.493291159303439,7,4,63.908897074234666,-61.90588861141103,16,16,True
35597,4,1,5.422650559127236,7.804091508577118,5,4,42.318861182465824,-100.77986895400916,4,19,True
35598,1,2,5.678668896846334,2.3530789981571196,9,4,13.362356518657167,44.43771786113025,2,3,False
35599,4,2,7.276564232342908,3.5306865666210863,8,4,25.691267586288582,96.23634545556138,8,18,False
35600,4,2,6.609992306004804,8.66605049593385,8,4,57.282527101571866,-117.77620898701942,8,18,True
35601,5,3,6.955983369122016,5.125312040557384,9,4,35.65158531567799,65.26633505528756,15,22,False
35602,4,1,6.605999316125264,8.588513387765847,8,4,56.73571356611386,-112.47935050939022,4,19,True
35603,4,5,7.311939326183071,5.523240933453839,7,4,40.38560258930522,72.23766244089178,20,15,False
35604,5,5,6.754331023180389,1.554667869677414,8,4,10.500741422903923,54.60031826113593,25,20,False
35605,4,1,5.786696173444923,3.666823554963563,9,4,21.21879383420536,44.98114004633306,4,19,False
35606,5,5,6.6935404095526065,9.991511657849086,7,4,66.87858703432882,-220.56365716591017,25,20,True
35607,2,5,8.1742635931344,8.614010938802387,9,4,70.41319600791383,-30.96401604447982,10,5,False
35608,4,1,6.424715376168395,6.404494982917285,7,4,41.147057393342024,0.83200968161937,4,19,False
35609,1,2,6.983476978792864,3.18625087641594,9,4,22.251109644109306,84.49249434746277,2,3,False
35610,3,4,7.800516098687448,5.1371015273804215,5,4,40.07204316492286,106.7284636674997,12,11,False
35611,2,1,6.882852123762106,8.687517732397996,8,4,59.7948998746565,-107.90979937561909,2,9,True
35612,4,5,6.836348857318371,9.270842348645854,7,4,63.37871249654384,-154.29506306155176,20,15,True
35613,1,5,6.551053667525895,3.391318686986622,10,4,22.21671072213281,70.19891802124496,5,0,False
35614,3,4,8.405888641347177,0.42825456934698525,7,4,3.5998602200788503,28.718367546139145,12,11,False
35615,5,4,7.324814477255207,8.83570323301941,9,4,64.71988695795122,-97.78454947909883,20,21,True
35616,4,4,6.969626548723112,7.019132521965933,8,4,48.92073237409958,-2.421868467931355,16,16,False
35617,5,1,7.910577773757567,8.155188905992091,7,4,64.51225610053532,-15.780416007755504,5,24,False
35618,2,2,7.0033701071668055,8.765648120680478,9,4,61.389078018316546,-108.18462246155472,4,8,True
35619,3,4,6.5570665869056795,3.51141455811923,6,4,23.024579071817776,70.12485596203582,12,11,False
35620,3,3,6.7304853018210355,2.936115752741011,6,4,19.76148391826858,74.98237282411291,9,12,False
35621,5,2,7.338215562698781,9.741801283948512,7,4,71.48743779058994,-171.82618472219036,10,23,True
35622,5,4,7.165526766744284,3.872463689420246,9,4,27.748242219786096,91.3767119146216,20,21,False
35623,2,5,8.01420223024501,6.185128085084163,6,4,49.56886729383254,90.66513357205822,10,5,False
35624,1,1,7.008384960728348,6.303031652086024,8,4,44.17407223747444,31.158328008907617,1,4,False
35625,4,5,5.666414902766579,8.010928208152682,8,4,45.39324298366953,-106.42506214983759,20,15,True
35626,1,5,8.518953630935599,0.732918278132555,8,4,6.243696826676396,48.613644224686595,5,0,False
35627,3,1,6.212972386228458,4.956484431510207,8,4,30.794500905744172,38.692919459627824,3,14,False
35628,4,2,8.738546005934575,9.910558457324477,10,4,86.60387102383393,-101.5008151784985,8,18,True
35629,2,5,8.52993005626926,2.329153560783465,8,4,19.867516963793445,123.1940322127557,10,5,False
35630,1,2,8.673410745618103,8.386300229266082,9,4,72.737826524496,20.883794931771767,2,3,False
35631,1,1,7.339405371949382,1.7225984221576918,8,4,12.642848113295692,71.01243714792,1,4,False
35632,4,4,7.547242148887508,8.914981972809219,7,4,67.28352770175805,-92.0263603316341,16,16,True
35633,2,5,5.683653082901028,4.886009653652988,8,4,27.77038383106899,22.150864190548184,10,5,False
35634,2,5,6.108906727294785,3.0426598334115496,7,4,18.587325125197445,56.99332793073448,10,5,False
35635,1,1,7.831946421959351,1.0076949258788181,8,4,7.892212669163204,53.85844411492273,1,4,False
35636,1,1,5.097233020967614,6.293246763199009,10,4,32.07814521047555,-38.36590249702294,1,4,True
35637,5,4,7.788016064187287,2.2334437488931416,7,4,17.394095794838464,96.61676295158405,20,21,False
35638,4,1,5.765464363050302,7.5040648195738155,7,4,43.26441829527233,-75.2195373993847,4,19,True
35639,2,3,5.627744447385218,2.668301592350961,7,4,15.016519470302256,44.44053125386881,6,7,False
35640,3,3,6.168108281513268,3.1525041164651246,9,4,19.4449867482732,58.63838302739862,9,12,False
35641,4,1,6.328030605507296,9.167346445914678,7,4,58.011248881036614,-164.71225786974227,4,19,True
35642,5,4,6.356573065871598,7.735735176777336,8,4,49.17276586941828,-67.81721557554053,20,21,True
35643,4,3,6.509932694919939,3.1055521325052062,8,4,20.21693536317398,68.82614178198455,12,17,False
35644,1,5,7.396728740160674,9.011225777579245,8,4,66.65359269309711,-107.61202793630942,5,0,True
35645,4,4,7.411285492491322,3.411714675360491,6,4,25.285191478018948,101.12991394104976,16,16,False
35646,4,1,8.959457772421036,6.749255527266857,7,4,60.469669891826676,133.6502001586474,4,19,False
35647,4,3,5.957410327139834,6.366941339767763,8,4,37.930482089826,-15.533708739711976,12,17,False
35648,3,4,6.33421354937968,9.612146487653293,9,4,60.885388520715786,-199.57822049164042,12,11,True
35649,5,5,5.471168072151471,9.141942969596018,8,4,50.01710649268334,-183.60153895615267,25,20,True
35650,4,1,6.031942705076369,3.2458132819941774,9,4,19.578559748364764,54.54840137649173,4,19,False
35651,4,2,6.386628369174664,7.892727187336574,8,4,50.40791536479991,-75.91930175693071,8,18,True
35652,3,3,7.553637155204324,0.9547856688955147,9,4,7.212104503825774,47.59160652448517,9,12,False
35653,2,5,5.700391006746594,1.0441020640756093,9,4,5.9517900161821595,27.71325404144855,10,5,False
35654,4,4,8.311129893212227,7.508549424035503,8,4,62.40452957276292,50.08465662326081,16,16,False
35655,4,3,7.179393946657384,4.989958129252963,8,4,35.82487518723252,78.4362648889698,12,17,False
35656,2,3,8.508422694633154,4.460370401617419,8,4,37.95071675159164,153.62648596787122,6,7,False
35657,4,1,6.065823937187248,9.119212058945104,8,4,55.315534795435816,-168.8997968930671,4,19,True
35658,4,5,6.9963497424125904,2.8505571020634735,9,4,19.943494446754162,82.68159250019688,20,15,False
35659,4,3,7.033730287216802,9.620135606179549,9,4,67.66543918031786,-175.01025180592438,12,17,True
35660,5,3,8.700728537071909,1.8187274403682319,6,4,15.824253741567622,108.90253160398564,15,22,False
35661,1,5,7.843118252732972,2.3233598281445778,10,4,18.22238587578728,100.5831679539774,5,0,False
35662,5,4,5.735699157459477,2.576132203813919,9,4,14.77591931091972,46.68550636451519,20,21,False
35663,2,1,7.560754561868184,5.00602371133771,8,4,37.84931661231689,96.69481682098152,2,9,False
35664,5,3,6.570233728597828,1.841650372524366,8,4,12.100073393844346,57.21620565739971,15,22,False
35665,5,5,7.075231617607778,5.077790276002916,7,4,35.926542308357156,71.76116086762875,25,20,False
35666,3,2,6.800463358549985,5.597896554696492,7,4,38.06829040516669,45.77966232070791,6,13,False
35667,2,4,8.195697189013174,2.8202683845867274,9,4,23.114065671820168,124.24801439970666,8,6,False
35668,2,1,6.143489494543751,8.78394134980274,8,4,53.96405140320159,-142.4894796448751,2,9,True
35669,2,2,6.953146478732712,0.05106658671412245,10,4,0.35507345759219927,2.4507453718366343,4,8,False
35670,5,4,6.623581232733982,4.135335389307187,8,4,27.39072987567576,68.15486976157635,20,21,False
35671,2,3,5.949524868793288,9.026112857399959,6,4,53.7010829136359,-165.2161066672631,6,7,True
35672,3,1,7.907793774117929,4.353495982886604,7,4,34.4265484291181,122.3622050413327,3,14,False
35673,4,4,6.634346046003885,3.7047915272721688,9,4,24.578869020226808,72.00513680352043,16,16,False
35674,5,4,6.304686998842236,0.35314397119772356,8,4,2.2264622039298048,13.250885606112464,20,21,True
35675,4,4,8.259315440737415,4.346898328162832,8,4,35.902404481110935,140.4651816744728,16,16,False
35676,4,4,7.1301530216127675,1.5866495374291278,7,4,11.313053993540796,62.71395422995105,16,16,False
35677,5,2,6.101213776125312,9.318221946106185,7,4,56.85246410657627,-182.89484151440018,10,23,True
35678,5,1,7.548782963692772,8.848805556758945,9,4,66.79771263589186,-86.83853559180122,5,24,True
35679,2,3,5.52074406148623,8.83763720812458,7,4,48.79033313432352,-161.83232159543968,6,7,True
35680,3,1,7.6313862916554775,3.82673946236718,7,4,29.203327074845948,111.10834575998173,3,14,False
35681,5,2,6.14879663020746,5.3833043688948035,7,4,33.100843762841464,25.33843974337447,10,23,False
35682,4,1,7.8528325027928325,2.6290053666636073,7,4,20.645138793352764,107.84663625787034,4,19,False
35683,5,2,7.7940442330037225,4.47816175424893,8,4,34.902990795161706,115.7342156338165,10,23,False
35684,3,2,7.072206461309369,3.8265026779876745,7,4,27.061816963482034,87.83464170193285,6,13,False
35685,1,2,7.308661696450631,3.2993329128173987,6,4,24.11370808374741,96.67978390029786,2,3,False
35686,4,2,7.316409985393259,8.359343716887984,9,4,61.16038584157365,-63.7862294254096,8,18,True
35687,1,4,8.113789218323541,5.847467909917902,8,4,47.44512208198476,107.525891154309,4,1,False
35688,1,1,8.323738937874984,8.815220734057917,6,4,73.37559607004077,-36.06276975249701,1,4,False
35689,3,5,6.542903623682896,9.64137197890356,8,4,63.08256765804284,-195.45933965451226,15,10,True
35690,5,2,7.6231565413166225,0.7774115129968162,9,4,5.926329660596532,40.57014181021291,10,23,False
35691,1,2,6.914015771751528,1.7440007546321235,8,4,12.058048723473068,62.340292977513215,2,3,False
35692,2,1,7.032138909493034,9.012199575072744,8,4,63.37503929198564,-125.48642248162932,2,9,True
35693,5,4,6.883518659951716,9.774608665424783,7,4,67.28370114217724,-194.52323590338537,20,21,True
35694,4,3,6.887131779194557,7.109523613048227,9,4,48.96422601035855,-10.88924401566919,12,17,False
35695,5,2,7.311786977538974,5.795706824985441,8,4,42.3769736885623,64.2468887345126,10,23,False
35696,3,4,6.589735726612901,8.450440711832158,6,4,55.686171064384524,-103.61553610727265,12,11,True
35697,3,4,6.298593288211734,6.900681776695884,8,4,43.46458792278172,-26.169528045014093,12,11,False
35698,4,5,6.762569172628781,9.554788200591315,8,4,64.61491613631604,-180.41899832602502,20,15,True
35699,4,2,6.377466127679734,2.1580619337730287,10,4,13.762966884072517,58.071520191254685,8,18,False
35700,4,4,7.959827763187281,6.426205062371383,9,4,51.15148546739839,78.44707929325668,16,16,False
35701,3,5,7.622303722568766,5.077365419917236,8,4,38.70122134107707,98.49222055030188,15,10,False
35702,5,4,8.630940519081381,1.6750368334019028,6,4,14.457143276362252,100.56249620044449,20,21,False
35703,1,5,7.6172846117991195,2.356805419622381,8,4,17.952457655894328,94.4385299472661,5,0,False
35704,1,5,7.986349935153987,5.380124614693488,6,4,42.967557867677705,111.98313727309338,5,0,False
35705,2,5,6.689870998134816,0.1164792796943126,8,4,0.7792313551106154,5.122192936433289,10,5,True
35706,3,4,6.621642775025218,3.9968759814784836,8,4,26.465884965428828,69.46677601908534,12,11,False
35707,4,3,6.845925621679339,4.980872564413819,8,4,34.098683107040245,63.59585317751355,12,17,False
35708,5,1,7.683873344312743,0.940404481323347,9,4,7.225948926912716,48.72796159418753,5,24,False
35709,3,5,6.240321907533455,9.325034669760235,8,4,58.1912181382138,-179.50319324047058,15,10,True
35710,2,2,7.474369713656527,2.997486938328453,7,4,22.404325588923218,100.30153932189235,4,8,False
35711,1,1,8.3702376961173,3.0952697483941827,8,4,25.9081435276605,136.66462669341928,1,4,False
35712,5,3,7.5449214643108595,5.01366625617436,6,4,37.827718151100996,95.751608581894,15,22,False
35713,1,1,5.5752198119775525,9.537018265894975,9,4,53.17097318320947,-210.652679350524,1,4,True
35714,5,1,7.128862194923349,7.097578595614717,9,4,50.59765972577492,1.5828769128156608,5,24,False
35715,4,3,6.639442310951549,6.503818285709652,9,4,43.18172630888103,5.856479538904349,12,17,False
35716,5,2,7.178274488652401,9.634331114411617,7,4,69.15787325381098,-169.85565282843854,10,23,True
35717,4,5,7.504055551777302,3.578241445901915,10,4,26.851322587719906,105.4133009762812,20,15,False
35718,3,4,8.087819054854439,1.736003120689309,9,4,14.040479118797762,89.1825389900924,12,11,False
35719,1,2,8.86568974999713,6.262330570449622,7,4,55.5198799495289,144.53818911398173,2,3,False
35720,5,2,7.736279590787032,4.829694022892626,8,4,37.363863299050344,108.60126582579919,10,23,False
35721,5,5,7.291325231336122,0.0693375250596584,8,4,0.505562445945888,3.651165769376262,25,20,True
35722,2,2,7.315680440764551,4.859564395812665,8,4,35.551020201082515,87.31743113028737,4,8,False
35723,1,2,6.505119743625824,8.52659932835444,7,4,55.46654963686515,-112.12449772625934,2,3,True
35724,3,1,7.910793694252789,2.618076361497652,10,4,20.71106197160791,109.61779667689497,3,14,False
35725,4,1,8.112878067412886,4.8642935051643,8,4,39.4634200915064,128.2002572827984,4,19,False
35726,3,3,7.560508371235662,1.0002410667489559,9,4,7.562330958409169,49.61091253215929,9,12,False
35727,2,3,7.695177616768409,5.076577546118771,9,4,39.06516590268226,102.2960461927036,6,7,False
35728,3,3,6.0741121805651375,7.517085799873867,9,4,45.65962241936709,-65.88563061874416,9,12,True
35729,4,4,6.649704564100381,1.4648729505655456,6,4,9.7409723452029,50.50530136197657,16,16,False
35730,1,5,6.932806994323617,1.7811107951137817,7,4,12.348097378030124,63.61364632987071,5,0,False
35731,2,4,7.141452693803959,3.422529343523457,7,4,24.441831399928688,90.89729751681398,8,6,False
35732,5,4,5.363252799888383,6.740533517870252,8,4,36.15118526245912,-49.79033039417524,20,21,True
35733,5,3,7.566596890619768,1.526568260974639,9,4,11.55092665680953,69.76792770606065,15,22,False
35734,1,5,8.627134031826044,4.199775661749734,9,4,36.232027537515876,160.41217038305626,5,0,False
35735,3,4,7.070173338317605,6.017770109957953,10,4,42.546677787549314,44.776261059594795,12,11,False
35736,5,1,7.7308631817927855,2.607640089361203,10,4,20.159308758209374,103.28063615751651,5,24,False
35737,2,4,8.218678973200786,3.945821819984905,9,4,32.4294428239068,138.56637674493558,8,6,False
35738,4,1,5.991127130460584,9.520440655294985,8,4,57.03817030387773,-201.30558588528356,4,19,True
35739,3,4,6.513157562092037,8.703207357771237,8,4,56.685360816722785,-124.14376287466551,12,11,True
35740,4,5,7.6385580803204025,4.800685783352759,10,4,36.6703171815085,104.06567725041957,20,15,False
35741,3,1,7.755520640483347,7.545324430446412,5,4,58.5179193594704,12.300244868607678,3,14,False
35742,2,1,6.757586788921195,2.77804563647281,9,4,18.772884492048835,74.70746638626844,2,9,False
35743,4,3,6.6103525252859505,0.34179750996407354,8,4,2.2594020331274636,14.163185946389607,12,17,False
35744,2,1,6.653781066266499,7.972901701948297,6,4,53.049942387627524,-69.97927372524997,2,9,True
35745,4,4,7.987800758838818,6.051946511655862,6,4,48.34174293825663,93.58256838325076,16,16,False
35746,3,4,6.076963664295929,6.896382550524423,9,4,41.9090661746214,-34.34108032768455,12,11,True
35747,2,3,8.22434824068467,2.4593988833115334,8,4,20.226952879105053,116.60735900201338,6,7,False
35748,3,2,8.291032919792219,4.543197779850478,10,4,37.66780235386723,141.17271330620383,6,13,False
35749,3,1,5.349473764941292,4.17734071444381,5,4,22.346574559138276,26.193158606172176,3,14,False
35750,4,1,6.835041589022424,2.5619058561698074,7,4,17.510733074080733,74.82573920729853,4,19,False
35751,4,1,5.419863243510095,1.2725970173936352,10,4,6.89730179837234,28.60494679972193,4,19,False
35752,2,4,6.966035625507276,2.000657004609998,6,4,13.93664796853392,69.2007338699298,8,6,False
35753,5,5,7.980299306088053,8.659186885093744,9,4,69.10290309040037,-46.91310258130679,25,20,True
35754,1,5,8.448818790629256,3.1587122508066514,6,4,26.687387418806065,141.17912271500546,5,0,False
35755,4,5,7.66972136053274,8.790601566753857,7,4,67.42146460846462,-75.57138515406557,20,15,True
35756,3,3,6.5226032594694345,4.918479485690418,7,4,32.081290324997866,51.462360503835825,9,12,False
35757,1,3,6.853602661992511,7.369407785600803,8,4,50.506992816701995,-26.051765672902082,3,2,False
35758,2,4,7.98379955241536,7.4521604354142905,9,4,59.49655514878807,31.630696043907122,8,6,False
35759,1,5,6.597556781856555,6.5147781682484,9,4,42.98161888621825,3.557958822035227,5,0,False
35760,1,2,8.172900055709128,0.491549196702612,6,4,4.017382457114555,30.858924187914592,2,3,False
35761,5,1,7.575179191622334,4.9511776524532936,9,4,37.50605792688971,98.4159537283218,5,24,False
35762,5,5,8.015067867998967,8.372623559792917,7,4,67.10714606494733,-23.994542035569875,25,20,False
35763,1,2,7.579329371091095,6.270121790461105,7,4,47.52331824676014,62.217888505349904,2,3,False
35764,5,1,5.622190725344342,5.983679400753642,7,4,33.64138683035112,-12.160980364235511,5,24,False
35765,5,1,6.454860112480564,1.7305199384699521,8,4,11.170264124682014,52.77212755854472,5,24,False
35766,1,3,6.288719422844451,7.522239617724362,10,4,47.305254387273216,-58.35198661063301,3,2,True
35767,4,2,5.93206908687312,0.9933200646232598,8,4,5.892443248722449,29.101298333290785,8,18,False
35768,5,5,6.859680031050149,2.2791434407035838,7,4,15.634194748093304,71.61300110424547,25,20,False
35769,1,5,6.851538432899338,1.4794042671022967,8,4,10.136195193846664,54.45300051205143,5,0,False
35770,4,4,8.814511966427167,5.649769089331963,7,4,49.799957245466906,157.60405997223708,16,16,False
35771,5,2,8.54555057510007,6.313877912609441,9,4,53.955563027211234,120.4111549971174,10,23,False
35772,1,1,6.779539690512669,1.7336495863627588,6,4,11.753346180187194,59.3060931812547,1,4,False
35773,5,3,7.8428195221544055,2.4740954895501166,8,4,19.403884405117815,104.1741005316316,15,22,False
35774,4,4,6.988218368038884,0.9712282378229264,8,4,6.787155011112212,40.83824471410795,16,16,False
35775,1,3,7.012638768985762,3.785505428256916,8,4,26.5463821264005,85.66871483583537,3,2,False
35776,4,1,6.5513626054394845,3.9231798653979566,9,4,25.702173864581283,67.55000973243898,4,19,False
35777,3,1,8.053049583745858,0.17233098277294134,9,4,1.38778994908615,10.936782066006481,3,14,False
35778,2,3,6.533066477120702,0.6702762617609992,9,4,4.378959376120564,25.672920183777272,6,7,False
35779,3,4,7.870743048268526,5.6747800130976795,8,4,44.66473533854174,98.08210777912669,12,11,False
35780,5,1,7.654316821977232,8.65310097985932,6,4,66.23357639240486,-66.153046820607,5,24,False
35781,4,5,7.440811878682221,1.0968032438645214,8,4,8.161106605524324,51.774130775114074,20,15,False
35782,1,5,7.9193956144984625,1.172814349198148,7,4,9.287980813660681,62.66211734991192,5,0,False
35783,4,5,8.11560245442669,2.0692306901031046,7,4,16.793053667375787,101.53704553119158,20,15,False
35784,5,4,6.986176564337676,1.8468219649568696,7,4,12.902224330085739,66.30910595306908,20,21,False
35785,1,4,5.851080461381701,7.955721434492946,9,4,46.54956624155728,-97.97012439253746,4,1,True
35786,3,2,6.851155358202018,5.910975166557532,5,4,40.4970091845597,38.07448585616785,6,13,False
35787,4,2,6.903688408107666,1.9182526879011874,10,4,13.2430188452848,66.02221919465039,8,18,False
35788,2,5,6.881422606270407,1.5757998868984735,9,4,10.843744964661505,57.53281964758308,10,5,False
35789,5,3,7.4339426161201745,6.761938574415678,10,4,50.26786333593561,33.780207329597985,15,22,False
35790,5,3,7.926684380244154,2.5407901975579508,8,4,20.140041972460068,108.47213489852865,15,22,False
